i, j, dm, x, s, t, u, v, n, e, s, w, p, d
4, 1, 5, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 1, 0, 0, 0, -0.84918, -0.861276, 0, -1.053159, 0, 0
4, 1, 5, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 1, 1, 0, 0, -0.71808, 2.92301, 0, -0.6247764, 0, 0
4, 1, 5, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 1, 1, 0, 1, -0.51, 3.176624, 0, -0.657, 0, 0
4, 1, 5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 1, 1, 1, 1, 1, -0.05934081, 6.201982, 0, -0.3, 0, 0
4, 1, 6, 0, 0, 0, 0, 0, -0.657, -0.51, 0, -0.51, 0, 0
4, 1, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 0, 1, 0, 0, 0, 1.361997, 0, 0, 0, 0
4, 1, 6, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 1, 0, 0, 0, -0.3, -0.372, 0, -0.372, 0, 0
4, 1, 6, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 1, 1, 0, 0, -0.51, 1.672467, 0, -0.657, 0, 0
4, 1, 6, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 1, 1, 1, 1, 1, 0, -0.3, 0, -0.3, 0, 0
4, 1, 7, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0
4, 1, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 1, 1, 0, 1, -0.657, -0.4224, 0, -0.51, 0, 0
4, 1, 7, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 1, 8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 0, 0, 0, 0, 0, -0.582, 0, -0.582, 0, 0
4, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4.15965, 0
4, 2, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 1, 0, 0, 0, -0.724272, -0.401376, 0, 0, 0, 0
4, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4.966089, 0
4, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 1, 1, 0, 1, -0.7422814, 8.613683, 0, 3.003553, 0, 0
4, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 1, 1, 1, 1, 1, 1, 9.57709, 1.789865, 0, 4.532175, 0, 0
4, 2, 2, 0, 0, 0, 0, 0, -0.51, -0.6324, 0, -0.51, 0, 0
4, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4.999999, 0
4, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 0, 1, 0, 0, 0, -0.7794, -0.859176, 0, -0.8643185, 0, 0
4, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0
4, 2, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 1, 1, 0, 1, -0.8832418, 3.134117, 0, 10.34695, 0, 0
4, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 2, 1, 1, 1, 1, 1, 3.746333, 0.1095654, 0, 4.604863, 0, 0
4, 2, 3, 0, 0, 0, 0, 0, -0.4224, -0.81468, 0, -0.4224, 0, 0
4, 2, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4.930793, 0
4, 2, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 0, 1, 0, 0, 0, -1.069386, -0.9921733, 0, -0.98961, 0, 0
4, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0
4, 2, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 1, 1, 0, 1, -0.5783855, 0.9660646, 0, 8.406558, 0, 0
4, 2, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 3, 1, 1, 1, 1, 1, 10.99776, 3.829937, 0, 3.426522, 0, 0
4, 2, 4, 0, 0, 0, 0, 0, -0.3, -0.3, 0, -0.59928, 0, 0
4, 2, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4.997208, 0
4, 2, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 0, 1, 0, 0, 0, -0.8028596, -0.9293904, 0, -0.9850321, 0, 0
4, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0
4, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 1, 1, 0, 1, -0.90036, 9.245347, 0, -0.5259593, 0, 0
4, 2, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 4, 1, 1, 1, 1, 1, 10.99858, 3.642434, 0, 2.402296, 0, 0
4, 2, 5, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0, 0
4, 2, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4.588229, 0
4, 2, 5, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 1, 0, 0, 0, -0.51, -0.582, 0, -0.372, 0, 0
4, 2, 5, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4.976262, 0
4, 2, 5, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 1, 1, 0, 1, -1.040031, 0.4662851, 0, 1.027176, 0, 0
4, 2, 5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 1, 1, 1, 1, 1, 9.653813, -0.657, 0, 2.773772, 0, 0
4, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, -0.3, 0, 0
4, 2, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3.7995, 0
4, 2, 6, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 1, 0, 0, 0, -0.372, -0.3, 0, 0, 0, 0
4, 2, 6, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4.798232, 0
4, 2, 6, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 1, 1, 0, 1, -0.729, -0.657, 0, -0.729, 0, 0
4, 2, 6, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 1, 1, 1, 1, 1, -0.51, -0.3, 0, -0.2809956, 0, 0
4, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
4, 2, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 7, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
